mmsi,timestamp,latitude,longitude,speed,course,status,ais_active,navigational_status,heading,rot
773610320,2026-09-11T02:56:00Z,-50.6892,70.1783,26.7,316.6,At Anchor,True,6,341.3,-126.7
636086009,2026-04-06T10:47:00Z,-1.1807,58.925,5.2,43.3,Under Way,True,12,273.6,-124.8
379393743,2026-11-20T00:55:00Z,59.454,-94.1613,11.5,8.2,Under Way,True,7,348.3,-53.8
613845594,2026-07-22T01:10:00Z,2.8329,104.0228,14.8,339.4,Under Way,True,0,268.9,21.5
748905485,2026-10-07T06:24:00Z,-61.687,50.6229,14.2,303.3,At Anchor,False,9,100.0,-36.7
443461886,2026-03-27T02:59:00Z,-80.897,-41.7342,22.3,32.0,At Anchor,False,10,195.7,11.8
598468769,2026-11-13T00:00:00Z,-70.4349,-170.6667,19.3,75.6,Moored,True,10,310.7,-56.4
440461093,2026-08-18T23:20:00Z,-71.4672,87.2488,9.5,128.5,Under Way,True,7,135.7,-81.1
579409855,2026-04-09T10:07:00Z,-16.9715,62.3258,23.6,294.5,Under Way,True,5,228.1,89.3
381712071,2026-04-18T11:44:00Z,9.1508,-178.2689,28.0,148.3,At Anchor,False,2,259.9,-14.5
252789184,2026-09-14T09:24:00Z,-31.9163,158.1954,11.5,323.4,Under Way,False,6,4.7,-121.5
320892082,2026-05-23T00:35:00Z,39.9543,-97.0849,21.8,91.6,Under Way,True,0,248.0,-18.9
424592926,2026-04-11T05:38:00Z,73.4447,94.6147,24.6,5.6,Moored,True,4,12.9,-30.0
507796518,2026-02-11T13:21:00Z,5.2551,112.3858,25.4,118.9,Under Way,True,4,271.7,-25.7
224383026,2026-01-10T15:05:00Z,62.8031,73.1829,0.7,285.7,Moored,True,12,128.1,-92.1
548124432,2026-07-20T11:11:00Z,-19.11,-2.5435,0.1,6.2,At Anchor,True,6,84.8,92.9
361903938,2026-10-22T17:35:00Z,53.4337,-105.5357,0.7,313.0,Under Way,True,1,211.4,-51.8
310055463,2026-05-25T02:53:00Z,-39.7674,-60.4655,16.4,193.6,Under Way,True,2,333.2,111.7
684534584,2026-05-09T06:59:00Z,-16.9038,-101.4208,26.0,194.5,Moored,False,11,10.9,15.0
299685327,2026-07-22T22:31:00Z,-79.5192,155.9462,21.3,334.7,At Anchor,True,10,167.5,-76.4
522395156,2026-11-10T19:09:00Z,85.1469,28.8223,26.6,208.0,Moored,False,12,334.6,28.8
443461886,2026-07-22T22:25:00Z,16.0494,164.803,13.5,34.0,At Anchor,False,0,2.4,19.2
674904608,2026-07-31T13:29:00Z,-10.9254,148.5024,20.0,246.9,Under Way,False,6,264.3,9.7
600283742,2026-05-16T02:50:00Z,-59.8548,61.399,13.2,144.1,At Anchor,False,3,64.6,-98.5
566572399,2026-07-31T11:55:00Z,-19.6217,36.6235,24.9,117.5,Under Way,True,5,350.8,-89.1
381954352,2026-10-15T15:17:00Z,-14.8789,116.5987,15.7,237.3,Under Way,False,9,77.7,-11.4
239574544,2026-02-24T11:38:00Z,-76.9582,-68.3292,16.4,340.1,Under Way,True,14,25.7,118.4
430213890,2026-07-31T07:24:00Z,9.8936,-92.8673,18.4,24.4,Under Way,True,13,53.3,85.3
686208585,2026-10-06T19:35:00Z,62.627,96.8801,11.8,163.3,Under Way,False,1,88.4,72.9
372177283,2026-12-12T02:14:00Z,-62.6072,106.3103,2.4,291.2,Under Way,True,2,102.5,-38.7
588758491,2026-01-27T17:17:00Z,2.9087,154.7328,27.9,89.8,Under Way,True,11,66.5,99.3
761838030,2026-05-22T08:16:00Z,35.8949,40.6393,11.2,278.2,Under Way,False,9,75.6,34.6
633114101,2026-06-21T09:15:00Z,42.3786,153.189,20.2,318.3,Under Way,True,9,213.0,41.7
284896056,2026-08-23T08:13:00Z,72.0608,-79.158,22.4,138.7,At Anchor,True,4,238.2,-21.6
314355800,2026-01-20T05:35:00Z,-49.3707,-142.8603,6.8,153.6,Moored,False,2,349.8,-61.9
289890030,2026-03-26T19:19:00Z,52.798,109.5686,17.1,344.0,Under Way,True,9,294.4,-85.1
538642695,2026-11-07T07:19:00Z,25.4597,-162.8266,12.5,124.4,At Anchor,False,1,250.0,-18.7
535652730,2026-02-05T21:14:00Z,-14.3205,10.6332,19.9,244.0,Moored,True,14,2.5,13.5
260690058,2026-01-28T15:16:00Z,70.9764,92.4789,29.8,285.2,Under Way,True,12,185.0,-98.2
488577018,2026-06-16T02:56:00Z,46.0436,16.3545,25.4,109.5,At Anchor,True,8,135.9,-111.7
599525298,2026-07-14T12:18:00Z,52.315,93.7919,5.7,119.3,At Anchor,False,3,324.1,-72.7
512009169,2026-06-25T06:55:00Z,-71.3028,166.1054,13.8,246.2,Under Way,False,5,337.5,-79.5
782140749,2026-01-22T21:20:00Z,-27.9935,-17.0536,25.0,336.6,Moored,True,5,359.3,66.7
200698187,2026-03-27T07:27:00Z,-58.4902,-81.5289,29.7,208.5,Moored,False,11,60.7,46.7
641127136,2026-07-24T02:19:00Z,-78.3066,-19.3695,22.4,102.2,Under Way,True,8,115.6,94.6
409089660,2026-05-08T12:17:00Z,32.975,-11.4651,16.5,144.1,Under Way,True,11,231.8,23.7
616945014,2026-01-24T10:27:00Z,64.2946,-61.2242,20.2,24.1,Moored,True,5,199.8,53.2
481152642,2026-03-12T01:45:00Z,43.7773,-6.6131,16.7,248.3,Moored,True,11,200.7,-42.6
452496498,2026-10-14T20:07:00Z,-58.1015,153.4357,20.4,237.7,Under Way,False,12,63.7,87.1
783480433,2026-05-03T09:43:00Z,33.5906,164.534,21.4,99.1,Under Way,False,1,97.5,-60.3
557703737,2026-05-05T02:54:00Z,-30.8463,-55.4168,20.2,88.0,Moored,True,11,179.2,-6.2
761439274,2026-05-04T20:23:00Z,8.6875,-61.2254,16.6,106.1,Moored,True,1,161.8,38.0
450769975,2026-01-18T04:44:00Z,19.5448,-177.8263,28.2,338.9,At Anchor,False,1,344.2,-108.5
624983313,2026-02-08T03:41:00Z,-19.1999,36.1989,19.1,128.7,Under Way,True,12,75.2,63.3
792400356,2026-09-06T12:00:00Z,40.3394,-169.4302,18.8,165.0,Under Way,False,4,350.1,61.8
374237721,2026-11-16T05:39:00Z,3.7663,-61.3937,25.5,65.1,Moored,True,6,70.0,2.6
416064970,2026-04-02T03:44:00Z,63.7866,-20.8688,12.5,39.8,Moored,True,10,210.9,15.8
328293597,2026-04-06T23:15:00Z,27.3623,-51.3191,20.1,36.4,Under Way,False,12,105.0,-50.4
767793733,2026-05-12T12:51:00Z,-23.8485,17.8254,14.7,92.6,Under Way,False,5,294.5,49.8
665395794,2026-12-01T05:48:00Z,13.4325,119.7003,24.2,239.9,Moored,False,5,235.4,16.8
608121001,2026-05-14T16:58:00Z,48.5834,23.95,7.7,351.5,At Anchor,False,10,264.1,83.4
236576735,2026-08-02T14:59:00Z,79.7342,113.548,26.4,157.9,Under Way,True,8,254.0,-54.4
274434905,2026-10-30T18:35:00Z,-3.5451,-164.9569,19.3,33.2,Under Way,True,2,0.4,-5.0
574475615,2026-04-28T12:38:00Z,-76.7857,179.4559,2.7,121.6,Moored,True,0,223.3,-44.1
482218335,2026-05-13T01:37:00Z,74.6291,102.9735,6.4,332.0,At Anchor,True,3,97.7,-82.2
305790946,2026-11-04T12:00:00Z,-10.6998,-46.436,20.1,315.6,At Anchor,False,5,352.0,-22.6
551710952,2026-05-30T17:45:00Z,87.2872,-130.8797,15.1,191.1,At Anchor,True,8,294.7,108.2
377899981,2026-10-08T03:14:00Z,14.5536,-20.6306,7.3,256.6,At Anchor,True,6,166.4,-31.4
559795298,2026-09-28T23:00:00Z,49.7598,13.5303,26.7,353.3,At Anchor,True,14,273.8,26.4
252789184,2026-02-16T00:05:00Z,67.1046,151.8487,21.6,9.4,At Anchor,True,15,44.6,2.6
432596188,2026-06-25T17:56:00Z,-24.8451,-29.5002,26.7,260.9,Moored,False,8,255.5,-56.8
290000334,2026-05-23T07:56:00Z,-89.5335,-63.2382,10.4,253.7,At Anchor,False,6,143.9,3.4
680213971,2026-07-26T08:40:00Z,-49.3553,-49.8928,8.4,314.8,At Anchor,False,4,86.0,-95.1
746255510,2026-06-18T17:12:00Z,22.2235,-77.4376,26.3,140.2,At Anchor,True,6,41.9,26.7
784062106,2026-12-26T00:12:00Z,-77.3547,-81.587,6.8,280.0,Moored,False,12,117.8,-34.8
689796314,2026-04-01T22:20:00Z,58.0577,-12.5882,28.2,100.2,Moored,False,11,139.7,111.3
210044819,2026-01-26T20:14:00Z,31.0548,-8.6427,19.8,279.9,Moored,False,15,303.1,-98.4
258157843,2026-02-16T04:01:00Z,16.6739,-122.3254,21.3,11.5,Moored,True,5,275.1,-71.7
342815822,2026-11-15T11:08:00Z,54.1642,-151.4163,24.1,185.6,Under Way,False,13,50.8,-110.4
208492908,2026-04-14T09:01:00Z,11.9141,17.8254,25.3,293.5,Under Way,False,7,77.8,-28.8
202156040,2026-12-12T17:12:00Z,-54.0306,55.6777,8.9,260.7,Under Way,True,6,318.8,77.6
671439793,2026-12-31T12:25:00Z,14.4674,-74.0487,4.6,351.9,Under Way,False,0,327.7,39.7
392617917,2026-02-27T02:08:00Z,-5.0235,-36.1776,21.2,207.7,Moored,False,12,33.1,-62.1
780970320,2026-09-19T09:18:00Z,43.7172,95.7723,2.2,17.5,Under Way,False,4,32.0,-5.3
517049090,2026-12-02T23:54:00Z,-21.5913,91.2269,29.3,82.7,At Anchor,True,5,255.1,7.5
377068202,2026-02-16T13:29:00Z,-1.3716,145.8531,13.9,109.1,At Anchor,False,12,248.5,65.2
761838030,2026-03-06T11:48:00Z,76.5512,37.3127,23.4,196.7,Moored,True,15,293.6,-97.1
702708383,2026-11-01T08:58:00Z,11.3659,33.5667,6.0,9.4,At Anchor,False,8,340.3,-38.0
388953506,2026-05-06T20:17:00Z,5.8289,-69.8091,18.8,93.1,At Anchor,False,9,308.2,-76.2
318975900,2026-01-29T19:43:00Z,-61.8576,-76.7751,9.1,41.5,Moored,True,7,84.6,94.4
436352356,2026-02-20T14:36:00Z,-30.5352,128.7627,19.4,135.7,Under Way,True,2,14.5,31.5
390182507,2026-01-27T09:21:00Z,45.2813,-123.7532,0.4,129.6,Under Way,True,5,203.2,102.6
484144611,2026-02-15T19:04:00Z,-53.5344,3.7176,14.7,7.2,At Anchor,True,11,35.5,-111.6
723636831,2026-10-28T19:10:00Z,-62.6699,160.4578,23.6,23.8,Under Way,False,2,138.3,83.9
435131361,2026-11-22T23:34:00Z,-43.7529,-54.2402,14.5,142.7,Under Way,False,0,48.5,112.1
208204205,2026-08-08T10:06:00Z,-9.8017,73.8807,18.8,44.2,At Anchor,True,1,70.9,-55.5
629949963,2026-02-22T08:34:00Z,-20.4726,-30.9595,13.5,139.0,At Anchor,True,3,349.3,-62.9
333279592,2026-12-20T02:04:00Z,-32.1977,167.5636,14.2,340.3,At Anchor,True,14,208.1,-98.9
399163627,2026-01-15T17:02:00Z,52.0785,125.4321,27.1,6.3,At Anchor,True,3,342.4,126.8
711942599,2026-02-08T07:50:00Z,0.1385,-55.0885,12.6,98.5,Under Way,True,10,21.7,-117.6
754313150,2026-12-16T16:01:00Z,68.8532,-17.7231,24.3,108.7,Moored,True,11,13.6,4.5
291644254,2026-11-28T16:37:00Z,34.8091,-169.3966,3.4,235.2,Under Way,False,13,263.5,28.2
375047621,2026-05-07T20:48:00Z,-70.869,-12.1913,19.7,350.0,Under Way,False,5,23.6,-24.6
614022050,2026-10-28T07:38:00Z,-61.6334,-17.3009,18.1,206.0,At Anchor,False,12,86.0,3.5
266304575,2026-12-11T20:25:00Z,75.8513,-12.5758,0.5,333.8,Moored,False,13,340.2,78.8
273564660,2026-04-14T04:22:00Z,25.0409,92.2626,24.3,340.8,Moored,False,6,25.0,119.7
312462705,2026-09-13T22:25:00Z,86.695,-30.8811,13.8,45.1,Under Way,False,14,265.2,-16.4
383308981,2026-04-22T23:39:00Z,32.0995,-2.2921,0.8,244.1,Moored,True,10,329.9,115.1
531169485,2026-06-22T22:32:00Z,6.5343,-97.4144,5.1,89.3,Moored,True,10,102.9,-72.3
598230058,2026-05-17T19:40:00Z,37.456,-45.671,13.8,259.0,Under Way,False,2,66.9,-35.3
598504483,2026-08-08T11:40:00Z,-24.6881,-85.5657,22.6,118.7,Under Way,False,5,69.8,-38.3
469777847,2026-08-01T14:22:00Z,72.0423,90.8523,8.3,236.6,Moored,False,5,263.5,101.3
729801011,2026-05-05T21:19:00Z,49.2676,115.4122,16.8,53.1,At Anchor,True,3,316.6,55.0
767955728,2026-09-29T01:35:00Z,86.7083,6.9138,0.1,269.0,Moored,False,1,188.2,17.2
524295608,2026-01-26T13:13:00Z,53.4685,30.0638,5.8,61.5,Moored,False,2,187.2,-6.1
713738657,2026-07-27T07:33:00Z,-63.8563,95.2826,6.3,356.6,Under Way,True,2,269.3,92.0
597682613,2026-12-05T07:58:00Z,8.1237,138.4426,10.7,267.1,Under Way,True,2,153.1,34.7
545386868,2026-10-25T19:01:00Z,-30.3654,152.5181,24.5,262.7,Under Way,False,13,128.9,86.5
545105896,2026-07-05T06:21:00Z,9.9483,23.738,24.2,333.5,At Anchor,True,8,30.7,103.8
443780416,2026-12-23T00:41:00Z,-1.9848,-160.6376,29.8,307.4,Moored,True,7,16.6,-97.2
661759768,2026-09-19T15:51:00Z,76.9786,58.7129,28.0,289.0,At Anchor,False,5,142.7,46.0
783109193,2026-03-19T13:31:00Z,36.1214,-34.4451,20.8,336.3,At Anchor,True,12,272.5,-96.3
213287515,2026-02-21T09:00:00Z,-52.1253,-93.7671,27.7,241.1,At Anchor,True,8,144.5,-7.6
420862582,2026-12-04T17:50:00Z,56.3063,94.5844,28.0,125.8,At Anchor,True,5,272.9,-61.9
764633816,2026-09-23T23:24:00Z,-28.2703,-54.9838,10.7,250.9,Moored,True,0,215.6,5.6
272481430,2026-05-26T00:18:00Z,14.0133,128.5406,4.8,3.8,At Anchor,False,15,300.2,40.2
205804175,2026-12-16T16:01:00Z,-47.0966,-14.1556,23.4,118.7,Moored,False,1,303.9,-90.1
254528621,2026-06-21T18:48:00Z,-57.0835,-5.3871,3.5,117.8,Moored,True,9,86.6,54.4
230810621,2026-08-16T10:49:00Z,35.8156,-175.2432,4.8,2.9,Moored,False,3,355.2,-71.2
332786654,2026-03-23T09:38:00Z,-29.6104,138.8427,0.7,81.3,At Anchor,True,6,44.9,108.3
448742787,2026-08-30T21:47:00Z,64.255,3.9718,5.3,215.3,At Anchor,False,4,281.0,26.6
320624243,2026-08-03T01:44:00Z,36.0491,43.3132,24.9,311.2,Under Way,True,15,84.9,-40.6
513453764,2026-12-18T13:18:00Z,45.8247,140.2823,10.9,24.9,At Anchor,False,14,129.4,54.6
310055463,2026-08-11T16:32:00Z,61.5639,156.3033,17.8,355.9,Under Way,True,14,149.2,-97.1
557703737,2026-03-28T14:00:00Z,-13.3109,22.323,13.5,90.4,Under Way,False,13,127.9,-126.4
330948908,2026-08-31T16:35:00Z,-43.1185,-170.755,8.2,8.7,Moored,False,3,43.1,-111.4
668956359,2026-06-08T10:53:00Z,-6.6119,24.3958,23.2,319.9,Moored,True,6,331.2,-97.3
775404149,2026-05-03T22:56:00Z,73.7671,-164.3669,11.1,204.3,At Anchor,True,8,255.5,-69.1
683276186,2026-10-14T16:29:00Z,-4.7954,-145.7249,4.2,47.4,Moored,True,8,113.9,-79.3
512894233,2026-05-13T05:24:00Z,22.838,-104.3053,26.4,90.5,Under Way,False,3,335.9,58.5
297489083,2026-09-17T02:06:00Z,3.3642,54.1992,29.9,14.2,Under Way,True,4,265.9,114.1
362601507,2026-07-15T20:51:00Z,18.0793,-96.7012,13.4,111.8,At Anchor,True,10,217.1,37.2
369075346,2026-02-18T12:10:00Z,-76.8466,-157.7043,16.3,223.0,At Anchor,False,14,300.6,-21.0
346077672,2026-10-05T02:16:00Z,70.09,163.2751,9.1,238.0,At Anchor,True,4,288.7,21.2
443799491,2026-08-13T17:50:00Z,47.7783,89.1292,25.0,353.5,Moored,False,9,102.4,120.8
306585349,2026-06-24T13:56:00Z,39.8828,158.4263,20.4,300.3,Under Way,False,1,202.3,-67.3
240011469,2026-11-29T12:33:00Z,-1.6999,-26.3072,28.1,80.2,Moored,True,12,129.8,-35.5
258846593,2026-08-19T18:01:00Z,-59.0128,8.3744,4.0,209.6,Moored,False,3,72.8,-114.6
733723778,2026-08-16T00:00:00Z,26.3045,40.6193,2.8,227.1,Under Way,True,3,220.2,117.1
422236152,2026-10-12T17:36:00Z,6.0679,-63.2219,21.3,63.9,Under Way,False,2,357.2,57.6
544068709,2026-05-18T20:36:00Z,46.3456,149.3531,15.4,256.1,At Anchor,True,1,335.4,-2.0
205927097,2026-08-10T07:06:00Z,89.7978,37.9234,28.6,198.7,Moored,False,14,68.7,-104.6
766040528,2026-07-12T19:06:00Z,20.3426,36.8827,13.8,80.4,At Anchor,False,14,238.5,-54.7
489917841,2026-05-23T03:40:00Z,56.8911,57.3524,15.7,33.5,At Anchor,True,13,9.4,116.5
636673685,2026-06-10T01:43:00Z,45.2182,59.1293,19.2,221.6,Moored,False,11,154.9,108.2
497077187,2026-08-12T22:15:00Z,19.9445,-17.267,16.8,34.2,Moored,False,14,265.3,-5.3
270127453,2026-11-24T23:53:00Z,25.0505,-83.9912,27.2,28.0,Under Way,False,6,243.5,-100.7
782576379,2026-04-01T08:02:00Z,-26.8265,28.5738,29.3,181.4,At Anchor,False,11,247.7,92.4
614687847,2026-10-03T12:22:00Z,-71.8989,147.8522,3.9,283.5,At Anchor,False,8,96.9,68.0
452240475,2026-11-22T06:13:00Z,15.7761,165.6279,21.7,177.2,Moored,False,1,13.2,89.8
559968652,2026-01-22T14:59:00Z,7.689,-37.2297,26.8,142.8,At Anchor,True,10,236.2,97.2
292189198,2026-07-22T11:48:00Z,25.9976,62.1312,10.1,106.2,At Anchor,True,12,124.0,-72.5
699922387,2026-03-24T03:04:00Z,-14.077,123.5428,12.7,284.6,Under Way,False,5,114.2,-109.8
691566561,2026-07-11T06:31:00Z,62.3849,-8.7838,25.4,295.6,Under Way,True,14,197.5,-76.8
391151453,2026-05-26T06:52:00Z,-34.7775,33.0376,27.2,356.6,Under Way,True,11,254.2,124.6
728358748,2026-10-16T13:26:00Z,81.7793,56.3967,28.4,266.5,Under Way,True,15,22.9,-113.6
377899981,2026-06-01T09:34:00Z,5.9766,140.5329,4.2,111.0,Moored,False,8,275.3,-86.9
538642695,2026-04-23T17:04:00Z,-39.4979,-149.3648,4.4,318.5,Moored,False,2,60.0,76.8
314355800,2026-07-31T05:23:00Z,0.2718,-154.7569,17.9,6.3,Moored,False,12,142.6,-23.1
664640837,2026-07-19T08:09:00Z,89.4241,-132.785,4.5,148.9,Moored,False,8,59.4,-11.6
522395156,2026-04-18T07:32:00Z,-86.0,88.9842,7.5,333.9,At Anchor,True,10,352.8,-41.2
656938489,2026-05-13T13:32:00Z,48.8134,-102.6868,22.3,93.3,Under Way,True,2,239.2,17.9
214748253,2026-05-28T12:32:00Z,19.5429,-29.4009,0.9,143.6,At Anchor,False,13,25.1,-15.0
466426533,2026-11-19T00:27:00Z,67.7579,-32.1942,3.4,284.9,Moored,False,8,45.7,-124.6
512009169,2026-01-21T16:05:00Z,-87.4335,25.4471,24.1,55.1,Under Way,True,1,217.8,91.3
493976714,2026-04-30T10:50:00Z,64.4906,-60.2215,22.0,58.9,Moored,True,5,186.0,32.5
396838191,2026-04-21T17:14:00Z,-60.106,-21.0646,21.5,219.0,Under Way,True,5,332.4,-65.0
406449637,2026-05-16T16:23:00Z,-18.3343,-143.8348,16.2,324.3,At Anchor,False,11,235.7,16.8
610514358,2026-02-03T20:12:00Z,-20.2559,-151.3757,19.2,233.4,Moored,False,0,250.1,-122.1
204111655,2026-11-20T06:59:00Z,73.4732,97.5028,0.9,352.0,Under Way,False,1,296.8,-40.0
613973879,2026-02-01T22:30:00Z,64.1435,151.3657,20.2,146.6,Moored,True,13,304.0,40.9
754922447,2026-04-17T14:41:00Z,-5.0435,146.433,11.7,14.8,Under Way,False,1,314.6,118.1
355835421,2026-05-29T20:05:00Z,-74.0937,-137.8115,16.2,347.1,At Anchor,True,6,171.0,87.8
291644254,2026-08-10T03:35:00Z,23.1729,122.1171,9.9,153.9,Under Way,True,1,276.0,-34.8
208551916,2026-12-15T20:59:00Z,-15.9349,26.4199,26.9,202.9,At Anchor,False,2,66.6,-11.3
786592775,2026-11-11T16:15:00Z,85.8024,-63.173,11.1,106.9,Under Way,True,10,352.1,-20.2
272132718,2026-12-16T00:36:00Z,3.8742,-27.5363,26.9,268.8,Under Way,True,11,190.1,-10.3
236700807,2026-12-17T04:47:00Z,65.8747,-152.5913,26.2,5.7,Moored,False,3,90.5,82.7
295701710,2026-07-10T05:30:00Z,18.5796,71.8543,14.4,255.3,Moored,False,7,309.6,-53.5
393509366,2026-03-14T21:48:00Z,-46.9766,119.4003,16.2,21.5,Moored,False,11,239.1,12.3
678158398,2026-05-12T05:34:00Z,27.2709,-125.275,8.7,202.5,At Anchor,True,4,113.3,21.5
355835421,2026-03-09T07:04:00Z,-28.9789,175.5599,11.4,352.6,Under Way,True,13,243.7,72.5
260490181,2026-05-25T15:45:00Z,-82.7903,-147.7268,4.4,64.3,Under Way,False,3,38.6,-46.2
401816566,2026-09-07T15:32:00Z,68.6518,41.3984,8.8,358.8,Moored,False,0,286.4,3.1
369075346,2026-06-05T05:03:00Z,-48.9659,123.1223,15.3,335.2,Moored,False,12,145.7,126.1
448911983,2026-03-14T06:54:00Z,-14.6612,135.4387,6.2,53.5,Under Way,True,8,343.7,-107.9
761439274,2026-06-14T03:52:00Z,-67.4152,-140.0705,6.8,185.7,Under Way,False,6,227.2,-79.9
535652730,2026-01-06T11:21:00Z,-86.3569,-87.6115,21.0,2.1,Moored,False,12,257.3,102.2
239547546,2026-12-15T11:19:00Z,62.8948,24.169,9.4,134.4,Under Way,False,8,240.2,-68.6
796002514,2026-01-12T09:50:00Z,-10.0697,88.4957,0.5,0.1,Moored,False,0,260.8,114.2
603186147,2026-03-25T20:50:00Z,-33.9115,35.9456,5.5,236.0,Under Way,False,5,75.6,-117.0
778281235,2026-05-28T03:43:00Z,29.9408,-104.8918,28.9,76.5,Under Way,False,9,59.5,-118.2
234821769,2026-12-30T21:50:00Z,-21.2052,55.3664,8.7,316.0,Under Way,False,9,294.2,-41.5
724638764,2026-11-20T15:29:00Z,-24.8109,46.9412,8.1,64.8,Moored,True,2,105.5,-14.1
677561700,2026-01-28T18:38:00Z,-88.3634,-66.969,18.0,316.4,Under Way,True,7,51.0,-29.6
642530542,2026-11-13T08:55:00Z,30.3122,169.1596,21.3,234.1,Under Way,True,10,350.4,119.8
478927568,2026-07-11T12:26:00Z,-73.2131,12.8444,19.2,167.4,Under Way,True,10,29.5,-8.3
674904608,2026-02-02T05:42:00Z,-76.0276,39.073,2.0,307.4,Moored,True,12,112.1,113.9
613708156,2026-10-10T17:20:00Z,-40.1603,139.0117,18.7,63.9,At Anchor,True,4,188.6,-54.6
750747879,2026-04-16T04:13:00Z,22.8188,125.8448,11.8,175.1,Under Way,True,1,322.3,22.9
359390541,2026-04-04T00:48:00Z,16.2975,-64.6882,29.0,44.3,At Anchor,True,14,139.0,-111.9
725306361,2026-05-01T15:45:00Z,-28.1999,-64.9329,10.5,226.9,Moored,True,5,291.3,0.3
212186950,2026-07-19T04:27:00Z,-82.5121,13.8088,20.0,49.4,At Anchor,True,11,17.3,-73.1
697745795,2026-12-21T10:01:00Z,63.313,-121.3321,11.3,220.3,Moored,True,1,266.2,-47.6
497077187,2026-12-13T14:44:00Z,-49.1634,69.8764,6.2,141.1,Moored,False,5,260.6,-75.2
752289007,2026-04-12T09:38:00Z,72.7398,45.6408,14.6,237.0,Under Way,True,10,308.7,40.1
431125158,2026-05-24T02:20:00Z,-4.697,78.747,1.0,345.9,Moored,False,9,124.8,83.6
517049090,2026-04-05T11:25:00Z,41.3654,102.773,12.8,332.5,Moored,True,12,25.3,125.2
754313150,2026-04-10T03:29:00Z,35.5995,-134.2467,17.5,165.5,At Anchor,False,0,67.1,-24.4
440461093,2026-11-18T02:43:00Z,36.5369,115.2464,7.5,248.6,At Anchor,True,7,67.5,-12.7
733723778,2026-06-05T21:48:00Z,-57.8322,29.3827,28.4,280.2,Moored,False,7,335.1,-93.7
561690462,2026-07-04T14:23:00Z,18.5218,-77.3722,19.0,201.5,Moored,True,10,214.3,89.9
472597180,2026-06-29T19:20:00Z,-16.404,62.4151,10.0,184.0,At Anchor,False,5,241.0,119.4
409720576,2026-10-29T12:25:00Z,-18.654,-0.5514,20.0,359.9,At Anchor,False,4,137.0,-117.4
667865493,2026-11-14T06:05:00Z,-51.389,-89.7966,8.6,253.2,Moored,True,0,288.0,34.8
588758491,2026-03-22T21:24:00Z,69.3451,86.6625,21.3,84.4,At Anchor,False,2,285.4,28.6
405517314,2026-07-24T11:46:00Z,88.2468,-41.8929,11.9,193.1,Moored,False,0,189.8,50.7
722440326,2026-01-25T21:48:00Z,-27.6557,50.9131,20.8,23.1,Under Way,True,0,244.6,-118.1
744527202,2026-12-03T02:47:00Z,-61.4024,1.1434,0.8,328.5,Under Way,True,9,274.7,-21.3
224255892,2026-05-11T15:09:00Z,-22.1189,-128.3723,8.6,36.1,Under Way,False,5,265.0,-79.5
664640837,2026-07-08T15:31:00Z,-57.2166,-112.6323,24.7,165.8,At Anchor,True,2,345.1,55.8
752289007,2026-10-25T19:52:00Z,82.6001,-121.7449,6.1,328.8,Under Way,False,6,67.5,-87.0
356152670,2026-03-23T10:54:00Z,13.5779,77.7984,22.2,229.0,At Anchor,False,0,7.7,-93.2
457668606,2026-05-31T16:47:00Z,-82.2561,-13.6369,23.1,105.1,At Anchor,True,6,300.7,120.9
457668606,2026-04-21T09:35:00Z,-33.0641,19.5924,3.0,267.5,At Anchor,True,10,0.6,62.9
355835421,2026-08-16T22:23:00Z,65.8121,-127.4061,12.8,290.6,Under Way,True,8,318.7,87.9
567867003,2026-07-08T06:56:00Z,36.9234,80.7094,26.0,55.2,At Anchor,False,12,4.3,67.5
574475615,2026-10-26T16:51:00Z,48.1303,158.1733,28.4,71.5,Moored,True,5,300.7,-63.9
597091746,2026-07-14T22:27:00Z,-43.4609,27.2652,25.8,118.6,At Anchor,True,9,204.2,-108.5
633114101,2026-10-13T13:18:00Z,-61.4631,132.0304,2.0,335.8,Moored,True,9,171.6,-1.2
340668048,2026-08-26T11:21:00Z,-20.3479,4.6454,10.6,227.8,At Anchor,True,3,153.7,35.2
597682613,2026-08-13T16:31:00Z,88.7245,-81.7175,0.9,218.8,Moored,True,11,104.9,-21.8
337866372,2026-11-21T18:07:00Z,7.7255,166.0467,5.2,40.8,Under Way,False,9,135.4,112.0
520578344,2026-11-27T03:39:00Z,70.3336,123.3119,21.2,220.5,At Anchor,False,11,70.2,41.1
236700807,2026-03-11T07:29:00Z,84.2958,18.2393,13.0,222.4,Under Way,False,9,338.5,83.3
647830647,2026-09-03T21:50:00Z,74.8953,-91.573,27.5,63.8,Moored,False,9,263.2,-113.6
608090942,2026-11-23T12:19:00Z,14.9688,33.58,27.5,152.1,Moored,False,4,342.0,113.9
646035868,2026-01-10T23:47:00Z,-41.4738,-86.1827,10.3,37.3,At Anchor,True,7,114.2,-23.6
787276961,2026-11-03T03:15:00Z,-45.8215,99.9689,15.3,96.5,At Anchor,True,11,129.5,21.6
748359141,2026-05-09T08:54:00Z,14.8757,-108.6607,8.2,238.5,Under Way,True,0,56.4,-10.6
792191610,2026-03-06T12:34:00Z,70.08,92.5495,5.8,158.6,Under Way,True,11,68.7,-72.3
754922447,2026-07-05T13:59:00Z,47.7979,26.5931,6.7,245.6,Under Way,False,5,325.2,-6.9
