mmsi,mean_frequency,std_frequency,mean_bandwidth,mean_power,mean_signal_strength,mean_noise_level,mean_snr,mean_lat,mean_lon,nb_signatures,name,flag,type,mean_cfo_hz
737553133,162.024995,4.58e-06,24.79,12.5,-73.1,-126.0,52.9,-23.40834285714286,-42.10708571428571,7,NAVIRE-3133,Singapore,Tanker,-4.6
738742479,162.024915,8.463e-05,25.41,12.5,-71.7,-126.0,54.3,-8.660766666666667,-17.03663333333333,3,NAVIRE-2479,Singapore,Passenger Ship,-84.6
738790875,162.025014,1.378e-05,25.17,12.5,-72.4,-126.0,53.6,-18.1887375,27.225,8,NAVIRE-0875,USA,Bulk Carrier,13.8
738849774,161.97495,5.016e-05,24.89,12.5,-72.9,-126.0,53.1,-39.10508333333333,-19.394499999999994,6,NAVIRE-9774,Bahamas,Passenger Ship,-50.2
739418888,161.975034,3.389e-05,25.01,2.0,-80.1,-126.0,45.9,-30.28336,-16.82278,5,NAVIRE-8888,Bahamas,Fishing Vessel,33.9
742245762,161.975041,4.114e-05,24.96,12.5,-71.4,-126.0,54.6,13.40454285714286,-13.0196,7,NAVIRE-5762,Marshall Islands,General Cargo,41.1
742854816,161.97517,0.00017,25.22,2.0,-81.2,-126.0,44.8,-1.2459111111111103,40.4184,9,NAVIRE-4816,Denmark,Fishing Vessel,170.0
743162389,162.0252,0.00019972,25.12,12.5,-71.2,-126.0,54.8,-5.544133333333331,18.5029,3,NAVIRE-2389,Liberia,Container Ship,199.7
744192701,162.024765,0.00023475,25.01,12.5,-73.8,-126.0,52.2,-25.83216,77.22092,5,NAVIRE-2701,Panama,Bulk Carrier,-234.7
744527202,161.97504,3.958e-05,25.08,12.5,-71.3,-126.0,54.7,-19.57987142857143,51.17901428571429,7,NAVIRE-7202,China,General Cargo,39.6
744844875,162.024895,0.00010542,25.19,12.5,-72.7,-126.0,53.3,-40.2154,10.35485,4,NAVIRE-4875,Singapore,Container Ship,-105.4
746255510,161.974985,1.493e-05,24.99,12.5,-72.7,-126.0,53.3,-16.964840000000002,-82.33254,5,NAVIRE-5510,France,Passenger Ship,-14.9
747743383,162.024948,5.169e-05,25.09,12.5,-72.7,-126.0,53.4,-20.5597875,-31.5823625,8,NAVIRE-3383,Liberia,Container Ship,-51.7
748359141,162.024879,0.00012108,25.05,2.0,-80.6,-126.0,45.5,16.133274999999998,-27.77745,4,NAVIRE-9141,Bahamas,Fishing Vessel,-121.1
748905485,162.025049,4.944e-05,25.05,12.5,-71.6,-126.0,54.5,14.418220000000002,-20.464240000000004,5,NAVIRE-5485,Liberia,Passenger Ship,49.4
749313033,162.024824,0.00017554,25.2,12.5,-73.6,-126.0,52.4,-4.273566666666664,-8.85046666666667,6,NAVIRE-3033,Malta,Container Ship,-175.5
749434747,162.024855,0.00014455,24.93,12.5,-73.8,-126.0,52.3,-8.4418,19.03926,5,NAVIRE-4747,France,Container Ship,-144.6
749937520,161.974909,9.12e-05,25.13,12.5,-73.6,-126.0,52.4,-1.257399999999997,29.153475,4,NAVIRE-7520,France,Container Ship,-91.2
750400300,161.974956,4.393e-05,24.49,12.5,-72.5,-126.0,53.5,-15.630499999999998,16.77774,5,NAVIRE-0300,France,Bulk Carrier,-43.9
750747879,162.024952,4.782e-05,24.83,12.5,-72.2,-126.0,53.9,36.8971875,4.9935,8,NAVIRE-7879,Singapore,General Cargo,-47.8
750940589,162.02489,0.00010961,24.97,12.5,-71.3,-126.0,54.8,-42.07205,12.480249999999998,2,NAVIRE-0589,Panama,General Cargo,-109.6
752014060,161.97481,0.00019029,25.13,12.5,-72.7,-126.0,53.3,-32.474355555555555,-6.969522222222221,9,NAVIRE-4060,Panama,Bulk Carrier,-190.3
752289007,162.024966,3.374e-05,24.5,2.0,-81.5,-126.0,44.5,27.82656,47.2389,5,NAVIRE-9007,Singapore,Fishing Vessel,-33.7
753345065,162.025176,0.00017567,24.54,12.5,-72.0,-126.0,54.0,-22.867325000000005,6.1106500000000015,4,NAVIRE-5065,China,Passenger Ship,175.7
753582834,161.975091,9.091e-05,25.44,12.5,-72.1,-126.0,53.9,-9.1265,28.0791,4,NAVIRE-2834,Bahamas,Tanker,90.9
753673738,161.974903,9.681e-05,25.28,2.0,-79.8,-126.0,46.2,-33.20076,64.48375999999999,5,NAVIRE-3738,Bahamas,Fishing Vessel,-96.8
754313150,161.974961,3.902e-05,25.2,12.5,-71.2,-126.0,54.8,-38.16636666666667,-8.941283333333336,6,NAVIRE-3150,Bahamas,Tanker,-39.0
754816502,161.974941,5.899e-05,25.02,12.5,-73.7,-126.0,52.3,5.749533333333335,3.2567333333333344,6,NAVIRE-6502,Denmark,Bulk Carrier,-59.0
754922447,162.02514,0.00014048,25.15,12.5,-71.3,-126.0,54.7,19.06905,2.9278375000000043,8,NAVIRE-2447,Bahamas,Bulk Carrier,140.5
755635261,162.024901,9.86e-05,25.14,2.0,-81.3,-126.0,44.7,-7.181666666666669,-84.3566,6,NAVIRE-5261,Malta,Fishing Vessel,-98.6
755940023,162.024964,3.575e-05,24.59,12.5,-71.4,-126.0,54.6,43.235675,-78.5411,4,NAVIRE-0023,China,Tanker,-35.7
756035927,162.024931,6.894e-05,25.53,12.5,-73.4,-126.0,52.6,38.74772,-17.966379999999997,5,NAVIRE-5927,Malta,General Cargo,-68.9
758310772,161.974818,0.0001821,25.5,12.5,-72.4,-126.0,53.6,15.125166666666669,1.895983333333336,6,NAVIRE-0772,Panama,Tanker,-182.1
759217626,161.974951,4.933e-05,24.19,12.5,-73.8,-126.0,52.2,11.40934285714286,-32.47248571428571,7,NAVIRE-7626,Liberia,General Cargo,-49.3
760132103,162.024883,0.00011725,24.75,12.5,-72.5,-126.0,53.5,-0.0948000000000017,32.36976666666666,3,NAVIRE-2103,USA,Container Ship,-117.3
760384526,161.97507,7.013e-05,24.88,12.5,-73.8,-126.0,52.2,-1.6408000000000011,-45.95138333333333,6,NAVIRE-4526,Singapore,Passenger Ship,70.1
761368866,161.975025,2.513e-05,25.25,12.5,-71.9,-126.0,54.2,7.055683333333334,24.384,6,NAVIRE-8866,Malta,Container Ship,25.1
761439274,161.974937,6.255e-05,25.19,12.5,-73.8,-126.0,52.2,6.11,-157.4721,1,NAVIRE-9274,Singapore,Tanker,-62.5
761838030,161.97498,1.987e-05,24.73,12.5,-73.8,-126.0,52.2,-13.18832,18.52672,5,NAVIRE-8030,France,Bulk Carrier,-19.9
762178422,161.975216,0.00021602,25.15,12.5,-72.6,-126.0,53.4,21.04122,0.13232,5,NAVIRE-8422,China,Tanker,216.0
763146211,162.025175,0.00017459,24.86,2.0,-80.4,-126.0,45.7,-8.68648,6.296800000000001,5,NAVIRE-6211,China,Fishing Vessel,174.6
763169399,162.024927,7.34e-05,25.57,12.5,-72.7,-126.0,53.3,-8.3893,-21.05265555555555,9,NAVIRE-9399,Liberia,Passenger Ship,-73.4
763605056,161.975289,0.0002893,24.95,2.0,-81.5,-126.0,44.5,-8.644440000000001,60.64982,5,NAVIRE-5056,Panama,Fishing Vessel,289.3
763846551,162.025074,7.445e-05,25.02,12.5,-72.6,-126.0,53.4,11.684728571428574,-37.96432857142857,7,NAVIRE-6551,Marshall Islands,Passenger Ship,74.5
763973816,161.974879,0.00012117,25.01,12.5,-72.6,-126.0,53.4,9.49254,-39.49498,5,NAVIRE-3816,China,Bulk Carrier,-121.2
764353680,161.974815,0.000185,24.71,12.5,-72.5,-126.0,53.5,41.583625,-13.179875000000004,4,NAVIRE-3680,USA,Container Ship,-185.0
764633816,161.974984,1.568e-05,24.5,12.5,-73.3,-126.0,52.7,9.164685714285715,10.202757142857148,7,NAVIRE-3816,Singapore,General Cargo,-15.7
764776555,162.025011,1.145e-05,24.77,12.5,-73.7,-126.0,52.3,70.31915,-102.2669,2,NAVIRE-6555,USA,Passenger Ship,11.4
765262794,161.974843,0.0001572,25.05,12.5,-73.5,-126.0,52.6,16.667266666666666,53.327949999999994,6,NAVIRE-2794,Malta,Passenger Ship,-157.2
766040528,161.975026,2.623e-05,24.66,12.5,-73.4,-126.0,52.6,8.043885714285715,-33.45122857142858,7,NAVIRE-0528,Bahamas,Tanker,26.2
766133415,162.025078,7.753e-05,25.17,12.5,-71.4,-126.0,54.7,-28.85178,31.58986,5,NAVIRE-3415,France,Passenger Ship,77.5
766277551,162.024784,0.00021639,24.93,2.0,-80.6,-126.0,45.4,-36.928700000000006,38.35115999999999,5,NAVIRE-7551,Marshall Islands,Fishing Vessel,-216.4
767793733,162.024885,0.00011476,24.68,12.5,-73.3,-126.0,52.7,19.317725,-17.686725000000003,4,NAVIRE-3733,France,Passenger Ship,-114.8
767801946,161.975003,2.87e-06,24.93,2.0,-81.4,-126.0,44.6,10.490575,134.387575,4,NAVIRE-1946,Denmark,Fishing Vessel,2.9
767955728,161.975109,0.00010871,25.24,12.5,-72.6,-126.0,53.4,0.9689500000000012,-14.330675000000005,4,NAVIRE-5728,Liberia,General Cargo,108.7
768075179,162.02505,5.036e-05,24.76,12.5,-72.7,-126.0,53.3,-7.601366666666667,39.33710000000001,6,NAVIRE-5179,Malta,Tanker,50.4
768349235,162.024901,9.937e-05,24.99,12.5,-71.5,-126.0,54.6,-6.976799999999997,-4.925899999999994,3,NAVIRE-9235,Bahamas,Bulk Carrier,-99.4
768467727,162.024952,4.789e-05,25.22,12.5,-72.9,-126.0,53.1,6.90258,31.11008,5,NAVIRE-7727,Marshall Islands,Passenger Ship,-47.9
769565144,161.975032,3.154e-05,25.21,12.5,-72.0,-126.0,54.0,45.05515,58.08709999999999,2,NAVIRE-5144,Panama,General Cargo,31.5
771069098,161.974822,0.0001783,25.5,12.5,-73.1,-126.0,52.9,-1.6995400000000018,44.86432,5,NAVIRE-9098,Singapore,Container Ship,-178.3
771150112,161.974973,2.723e-05,24.86,2.0,-80.7,-126.0,45.3,-8.547242857142857,-7.697228571428572,7,NAVIRE-0112,Liberia,Fishing Vessel,-27.2
771305759,162.024969,3.11e-05,25.22,12.5,-72.8,-126.0,53.3,-1.0096714285714283,35.464464285714286,14,NAVIRE-5759,Denmark,Container Ship,-31.1
771937775,162.025064,6.358e-05,25.48,2.0,-81.1,-126.0,44.9,2.8014666666666663,35.42241666666667,6,NAVIRE-7775,Malta,Fishing Vessel,63.6
772043340,161.975014,1.421e-05,25.2,12.5,-72.4,-126.0,53.6,-5.7791000000000015,68.33885714285714,7,NAVIRE-3340,Malta,Tanker,14.2
772134211,162.02521,0.00021013,25.14,12.5,-73.7,-126.0,52.3,17.54518333333333,61.5881,6,NAVIRE-4211,France,Tanker,210.1
772687223,162.024989,1.072e-05,25.15,12.5,-71.6,-126.0,54.4,-64.59474,-3.901380000000001,5,NAVIRE-7223,China,Tanker,-10.7
773465268,161.974947,5.313e-05,24.95,12.5,-71.6,-126.0,54.4,-29.9575,15.8113,4,NAVIRE-5268,Marshall Islands,Tanker,-53.1
773610320,161.975046,4.621e-05,24.99,12.5,-72.6,-126.0,53.4,-7.407520000000003,6.327039999999999,5,NAVIRE-0320,France,Container Ship,46.2
774339038,161.974874,0.00012602,25.14,12.5,-72.6,-126.0,53.4,-9.9739,42.665125,4,NAVIRE-9038,Bahamas,Tanker,-126.0
775231305,162.025036,3.65e-05,25.49,12.5,-72.2,-126.0,53.8,0.2987999999999999,103.02415,2,NAVIRE-1305,Liberia,Passenger Ship,36.5
775404149,162.025237,0.00023721,25.11,2.0,-79.2,-126.0,46.8,7.756142857142858,-49.98775714285715,7,NAVIRE-4149,Liberia,Fishing Vessel,237.2
775416352,161.975117,0.00011678,25.29,12.5,-73.1,-126.0,52.9,-15.150033333333331,97.5175,3,NAVIRE-6352,Singapore,General Cargo,116.8
775929575,162.025072,7.239e-05,24.92,12.5,-73.4,-126.0,52.7,-1.604162500000001,-16.270750000000003,8,NAVIRE-9575,Panama,Container Ship,72.4
776350480,161.974853,0.00014661,25.25,12.5,-72.4,-126.0,53.6,26.5788,-19.50483333333333,3,NAVIRE-0480,France,General Cargo,-146.6
777022296,161.974989,1.084e-05,25.35,12.5,-72.3,-126.0,53.8,15.206291666666669,-13.244341666666664,12,NAVIRE-2296,Liberia,Tanker,-10.8
777450460,161.974909,9.117e-05,25.38,12.5,-73.2,-126.0,52.8,10.592633333333334,-58.18113333333333,3,NAVIRE-0460,Panama,Container Ship,-91.2
777666051,162.025061,6.098e-05,24.34,12.5,-72.0,-126.0,54.1,12.218075000000004,-2.912199999999999,12,NAVIRE-6051,China,Passenger Ship,61.0
778196639,162.025015,1.529e-05,25.35,12.5,-72.5,-126.0,53.5,-32.893100000000004,-62.963,2,NAVIRE-6639,France,Passenger Ship,15.3
778281235,162.025017,1.713e-05,25.03,12.5,-71.8,-126.0,54.2,12.57165,82.18905,2,NAVIRE-1235,Singapore,General Cargo,17.1
778418171,162.024966,3.414e-05,25.0,12.5,-73.5,-126.0,52.5,48.767700000000005,-93.13965,2,NAVIRE-8171,Marshall Islands,Container Ship,-34.1
778903980,161.975168,0.00016759,25.15,2.0,-81.2,-126.0,44.8,57.7703,23.051933333333334,3,NAVIRE-3980,France,Fishing Vessel,167.6
779191453,162.024955,4.474e-05,24.84,12.5,-73.3,-126.0,52.8,-37.4337,63.25355,4,NAVIRE-1453,Bahamas,Bulk Carrier,-44.7
779676678,161.975149,0.00014886,24.87,2.0,-81.3,-126.0,44.7,-7.626059999999998,-30.846300000000003,5,NAVIRE-6678,Singapore,Fishing Vessel,148.9
779719852,161.975069,6.851e-05,25.64,12.5,-72.5,-126.0,53.5,11.5732,-46.1876,1,NAVIRE-9852,Denmark,General Cargo,68.5
780410570,161.975245,0.00024462,24.75,12.5,-73.7,-126.0,52.3,-32.333600000000004,-4.92722,5,NAVIRE-0570,USA,Bulk Carrier,244.6
780476855,162.025061,6.059e-05,25.05,12.5,-73.4,-126.0,52.6,44.48204,29.86416,5,NAVIRE-6855,Panama,Tanker,60.6
780543548,161.974924,7.572e-05,24.9,12.5,-71.6,-126.0,54.4,18.8068375,-22.74975,8,NAVIRE-3548,USA,Container Ship,-75.7
780611688,161.975018,1.837e-05,25.26,12.5,-72.6,-126.0,53.4,1.216025,-8.379650000000005,4,NAVIRE-1688,Singapore,Passenger Ship,18.4
780860305,162.024969,3.098e-05,24.75,12.5,-71.6,-126.0,54.4,-5.425020000000001,20.757600000000004,5,NAVIRE-0305,Panama,Container Ship,-31.0
780872220,161.974973,2.688e-05,25.07,12.5,-72.7,-126.0,53.3,5.803599999999999,-110.24096,5,NAVIRE-2220,China,Container Ship,-26.9
780970320,161.974836,0.00016392,25.31,12.5,-72.3,-126.0,53.7,-8.10524,14.97923,10,NAVIRE-0320,Singapore,Container Ship,-163.9
781122679,162.025083,8.347e-05,24.98,12.5,-71.7,-126.0,54.3,-23.465975,55.199575,4,NAVIRE-2679,Marshall Islands,Passenger Ship,83.5
782140749,162.025148,0.00014846,25.04,12.5,-73.8,-126.0,52.2,39.345425,-20.8498,4,NAVIRE-0749,Marshall Islands,Container Ship,148.5
782576379,162.024951,4.94e-05,25.42,12.5,-73.2,-126.0,52.8,-4.4630333333333345,38.36813333333333,9,NAVIRE-6379,Panama,Container Ship,-49.4
782905490,161.975012,1.169e-05,24.77,12.5,-71.8,-126.0,54.2,-14.349725,42.589749999999995,4,NAVIRE-5490,France,Passenger Ship,11.7
782964567,162.024958,4.195e-05,25.07,12.5,-72.9,-126.0,53.2,-23.2463,2.14105,6,NAVIRE-4567,China,General Cargo,-42.0
783109193,162.02514,0.00014011,24.91,12.5,-72.9,-126.0,53.1,-22.132433333333335,-22.33406666666667,3,NAVIRE-9193,Denmark,General Cargo,140.1
783480433,162.025078,7.848e-05,25.13,12.5,-71.7,-126.0,54.3,-43.751525,-39.48735,4,NAVIRE-0433,Malta,Container Ship,78.5
783771062,161.974846,0.0001543,24.87,12.5,-72.3,-126.0,53.8,-72.1286,5.2763,1,NAVIRE-1062,Liberia,Container Ship,-154.3
784062106,161.975178,0.00017769,24.98,12.5,-72.0,-126.0,54.0,41.83215,59.233050000000006,4,NAVIRE-2106,Malta,Passenger Ship,177.7
784993050,161.974994,5.9e-06,25.35,12.5,-71.6,-126.0,54.4,10.689775,-29.458275000000004,4,NAVIRE-3050,Denmark,Passenger Ship,-5.9
786527370,161.975075,7.546e-05,25.19,12.5,-71.8,-126.0,54.2,-5.648177777777778,11.694833333333335,9,NAVIRE-7370,Singapore,General Cargo,75.5
786592775,162.025083,8.253e-05,25.48,12.5,-73.6,-126.0,52.4,20.60696,-38.112559999999995,5,NAVIRE-2775,Malta,Tanker,82.5
787276961,162.024863,0.00013676,24.87,12.5,-73.8,-126.0,52.2,0.1879500000000007,-61.835425,4,NAVIRE-6961,Panama,Passenger Ship,-136.8
787632236,161.975014,1.413e-05,24.79,12.5,-72.3,-126.0,53.7,32.74743333333333,68.00173333333333,3,NAVIRE-2236,Panama,Container Ship,14.1
787790467,162.024947,5.295e-05,25.25,12.5,-72.0,-126.0,54.0,59.9923,19.67875,4,NAVIRE-0467,Malta,Passenger Ship,-52.9
788222557,162.025055,5.455e-05,25.07,12.5,-72.8,-126.0,53.2,8.586500000000001,-69.698975,4,NAVIRE-2557,USA,Bulk Carrier,54.5
789472539,162.025127,0.00012747,24.91,12.5,-73.7,-126.0,52.3,-45.269133333333336,-54.425033333333324,3,NAVIRE-2539,Bahamas,Container Ship,127.5
789983559,162.025067,6.729e-05,24.64,12.5,-73.6,-126.0,52.4,4.0478999999999985,-92.7121,3,NAVIRE-3559,Singapore,Container Ship,67.3
790078615,162.025175,0.00017541,24.94,12.5,-73.0,-126.0,53.0,-23.551125000000003,-38.130375,4,NAVIRE-8615,Liberia,Container Ship,175.4
790918169,162.025049,4.928e-05,24.61,12.5,-72.5,-126.0,53.5,23.39773333333333,98.83906666666668,3,NAVIRE-8169,Malta,Container Ship,49.3
791982495,162.024921,7.884e-05,25.32,12.5,-72.6,-126.0,53.5,-14.568014285714286,-32.13188571428572,7,NAVIRE-2495,China,General Cargo,-78.8
792163190,161.974946,5.418e-05,24.84,2.0,-80.9,-126.0,45.1,16.6288375,11.9953375,8,NAVIRE-3190,Bahamas,Fishing Vessel,-54.2
792191610,161.974866,0.00013435,24.86,2.0,-81.4,-126.0,44.6,-40.207080000000005,37.4837,5,NAVIRE-1610,China,Fishing Vessel,-134.4
792400356,161.975034,3.408e-05,24.98,12.5,-73.3,-126.0,52.7,-3.0539000000000005,-81.44598333333333,6,NAVIRE-0356,Panama,Container Ship,34.1
792401778,161.974989,1.088e-05,25.02,12.5,-73.7,-126.0,52.3,23.472319999999996,39.31372,5,NAVIRE-1778,Liberia,General Cargo,-10.9
792478979,162.024805,0.00019465,25.38,12.5,-73.8,-126.0,52.2,1.6366499999999984,25.924599999999995,6,NAVIRE-8979,China,Container Ship,-194.6
792597146,161.974987,1.255e-05,25.6,12.5,-72.7,-126.0,53.3,-10.33288,-53.44954,5,NAVIRE-7146,Bahamas,Passenger Ship,-12.5
793562464,161.974991,8.83e-06,25.06,12.5,-72.1,-126.0,53.9,23.17526,-37.609080000000006,5,NAVIRE-2464,Malta,Passenger Ship,-8.8
794030443,162.024951,4.855e-05,24.76,12.5,-71.4,-126.0,54.6,9.286825000000002,-2.6573749999999983,4,NAVIRE-0443,Singapore,Bulk Carrier,-48.6
794556784,161.975068,6.841e-05,25.01,12.5,-71.8,-126.0,54.2,7.297060000000002,32.127579999999995,5,NAVIRE-6784,Panama,Tanker,68.4
794690449,162.025154,0.00015414,24.85,2.0,-80.1,-126.0,45.9,27.409900000000004,11.302333333333335,3,NAVIRE-0449,Liberia,Fishing Vessel,154.1
795339740,161.975145,0.00014497,24.81,12.5,-71.8,-126.0,54.2,15.148637500000005,17.686799999999998,8,NAVIRE-9740,Marshall Islands,General Cargo,145.0
795801450,161.974883,0.00011727,24.79,12.5,-71.8,-126.0,54.3,-15.0682,84.06555,2,NAVIRE-1450,Panama,Tanker,-117.3
796002514,161.975013,1.328e-05,25.3,12.5,-73.2,-126.0,52.8,30.112642857142855,-51.8498,7,NAVIRE-2514,Malta,General Cargo,13.3
796664560,161.975226,0.00022591,24.76,12.5,-71.9,-126.0,54.1,-20.25392,4.680600000000004,5,NAVIRE-4560,France,Container Ship,225.9
796671313,162.024843,0.00015705,24.22,12.5,-73.5,-126.0,52.5,-12.782133333333334,13.979233333333337,3,NAVIRE-1313,USA,Container Ship,-157.0
797047520,161.97496,4.041e-05,25.43,12.5,-73.1,-126.0,53.0,13.33312,-28.43004,10,NAVIRE-7520,Marshall Islands,Bulk Carrier,-40.4
798437882,161.975065,6.547e-05,25.12,12.5,-71.9,-126.0,54.1,-14.19401666666667,-61.06006666666667,6,NAVIRE-7882,China,Bulk Carrier,65.5
798578134,161.974945,5.482e-05,25.14,12.5,-73.1,-126.0,52.9,44.7678,34.2038,1,NAVIRE-8134,Malta,Tanker,-54.8
